event_id,account_id,home_city,timestamp,agent_id,agent_recent_swap_count,distance_from_home_km,device_changed,hours_to_activation,txn_attempts_1h,txn_value_1h_naira,hour_of_day,ground_truth_fraud
3465,ACC-103465,Lagos,2026-06-22T07:06:45.347Z,AG-1037,0,0,0,26.54,1,0,12,0
3466,ACC-103466,Abuja,2026-07-12T07:06:45.347Z,AG-1009,1,26.2,0,0,1,0,18,0
3467,ACC-103467,Kano,2026-06-17T07:06:45.348Z,AG-1012,1,0,0,13.54,2,0,14,0
3468,ACC-103468,Port Harcourt,2026-06-17T07:06:45.348Z,AG-1023,5,1.4,1,37.09,2,0,15,0
3469,ACC-103469,Kano,2026-06-09T07:06:45.348Z,AG-1014,4,7.9,0,19.51,0,6040,10,0
3470,ACC-103470,Port Harcourt,2026-07-21T07:06:45.348Z,AG-1022,3,47.3,0,0,1,6132,22,0
3471,ACC-103471,Ibadan,2026-07-21T07:06:45.348Z,AG-1000,1,35.6,1,0,1,0,6,0
3472,ACC-103472,Ibadan,2026-06-14T07:06:45.348Z,AG-1002,2,3,1,15.21,0,0,13,0
3473,ACC-103473,Port Harcourt,2026-07-27T07:06:45.348Z,AG-1038,2,27.1,1,32.63,0,0,16,0
3474,ACC-103474,Abuja,2026-08-23T07:06:45.348Z,AG-1026,0,38.9,1,1.98,5,479050,2,1
3475,ACC-103475,Abuja,2026-06-10T07:06:45.348Z,AG-1035,3,57.7,1,21.54,1,0,14,0
3476,ACC-103476,Port Harcourt,2026-07-19T07:06:45.348Z,AG-1013,0,10.3,0,0,1,0,21,0
3477,ACC-103477,Port Harcourt,2026-06-19T07:06:45.348Z,AG-1022,3,5.8,0,27.03,3,5433,18,0
3478,ACC-103478,Abuja,2026-06-16T07:06:45.348Z,AG-1034,3,0,0,14.09,1,12338,14,0
3479,ACC-103479,Ibadan,2026-07-09T07:06:45.348Z,AG-1006,2,30.2,0,5.97,0,4653,13,0
3480,ACC-103480,Ibadan,2026-06-28T07:06:45.348Z,AG-1002,0,46.2,0,28.05,0,0,20,0
3481,ACC-103481,Port Harcourt,2026-07-31T07:06:45.348Z,AG-1027,1,28.8,0,25.83,2,0,21,0
3482,ACC-103482,Ibadan,2026-06-22T07:06:45.348Z,AG-1016,1,21,1,0,0,0,15,0
3483,ACC-103483,Lagos,2026-07-31T07:06:45.348Z,AG-1004,0,27.1,0,14.99,0,6471,19,0
3484,ACC-103484,Abuja,2026-07-22T07:06:45.348Z,AG-1005,1,8.1,0,25.5,0,4438,8,0
3485,ACC-103485,Abuja,2026-08-03T07:06:45.348Z,AG-1009,0,36.1,1,6.48,0,0,16,0
3486,ACC-103486,Port Harcourt,2026-07-27T07:06:45.348Z,AG-1018,2,14.5,0,7.65,1,0,14,0
3487,ACC-103487,Kano,2026-07-25T07:06:45.348Z,AG-1000,4,40.8,0,8.2,0,9399,15,0
3488,ACC-103488,Kano,2026-07-26T07:06:45.348Z,AG-1038,4,35.2,1,6.34,0,0,6,0
3489,ACC-103489,Ibadan,2026-08-18T07:06:45.348Z,AG-1030,1,0,1,0,0,0,9,0
3490,ACC-103490,Lagos,2026-09-03T07:06:45.348Z,AG-1027,0,3.3,0,13.42,1,0,12,0
3491,ACC-103491,Abuja,2026-08-27T07:06:45.348Z,AG-1022,1,6.3,0,0,0,0,22,0
3492,ACC-103492,Lagos,2026-08-16T07:06:45.348Z,AG-1037,4,1.1,0,29.06,0,0,15,0
3493,ACC-103493,Lagos,2026-06-23T07:06:45.348Z,AG-1002,2,38.6,1,8.08,1,0,19,0
3494,ACC-103494,Lagos,2026-06-28T07:06:45.348Z,AG-1032,2,0,0,23.24,1,22969,15,0
3495,ACC-103495,Lagos,2026-07-20T07:06:45.348Z,AG-1033,0,28,0,24.59,0,12422,9,0
3496,ACC-103496,Ibadan,2026-06-25T07:06:45.348Z,AG-1010,1,7.2,0,16.8,1,5131,12,0
3497,ACC-103497,Port Harcourt,2026-08-31T07:06:45.348Z,AG-1003,13,160.7,1,1.37,5,296222,16,1
3498,ACC-103498,Ibadan,2026-06-21T07:06:45.348Z,AG-1022,2,19.8,0,6.38,0,0,11,0
3499,ACC-103499,Lagos,2026-07-18T07:06:45.348Z,AG-1026,1,15,0,5.01,0,0,7,0
3500,ACC-103500,Kano,2026-08-10T07:06:45.348Z,AG-1000,1,3.5,0,8.53,3,0,7,0
3501,ACC-103501,Lagos,2026-06-17T07:06:45.348Z,AG-1024,3,44.5,0,13.77,0,0,14,0
3502,ACC-103502,Abuja,2026-06-28T07:06:45.348Z,AG-1007,3,47.9,1,17.36,0,10628,10,0
3503,ACC-103503,Lagos,2026-06-30T07:06:45.348Z,AG-1007,0,24,0,14.94,0,0,18,0
3504,ACC-103504,Abuja,2026-08-19T07:06:45.348Z,AG-1014,0,103.7,1,3.02,3,0,9,0
3505,ACC-103505,Ibadan,2026-09-02T07:06:45.348Z,AG-1009,2,1.4,0,17.52,0,0,21,0
3506,ACC-103506,Ibadan,2026-06-06T07:06:45.348Z,AG-1004,0,0,0,15.16,1,0,15,0
3507,ACC-103507,Kano,2026-08-13T07:06:45.348Z,AG-1039,1,91.4,0,25.3,1,0,9,0
3508,ACC-103508,Abuja,2026-08-31T07:06:45.348Z,AG-1028,1,59.5,1,25.41,0,0,14,0
3509,ACC-103509,Abuja,2026-08-30T07:06:45.348Z,AG-1028,1,5.4,0,27.97,0,10384,18,0
3510,ACC-103510,Port Harcourt,2026-07-19T07:06:45.348Z,AG-1034,1,65.7,1,26.24,0,0,20,0
3511,ACC-103511,Kano,2026-07-31T07:06:45.348Z,AG-1016,3,0,0,4.34,0,0,8,0
3512,ACC-103512,Lagos,2026-08-26T07:06:45.348Z,AG-1005,0,28.9,0,2.5,1,10526,19,0
3513,ACC-103513,Kano,2026-06-23T07:06:45.348Z,AG-1004,2,5.5,0,16.81,2,0,9,0
3514,ACC-103514,Abuja,2026-07-06T07:06:45.348Z,AG-1005,0,33.7,0,18.2,0,0,16,0
3515,ACC-103515,Abuja,2026-07-01T07:06:45.348Z,AG-1005,3,5.2,0,0,1,0,12,0
3516,ACC-103516,Kano,2026-07-31T07:06:45.348Z,AG-1015,4,27.8,0,12.58,1,0,21,0
3517,ACC-103517,Port Harcourt,2026-08-15T07:06:45.348Z,AG-1010,2,0,0,25.24,2,0,17,0
3518,ACC-103518,Port Harcourt,2026-07-14T07:06:45.348Z,AG-1016,2,53.8,0,17.71,1,0,11,0
3519,ACC-103519,Ibadan,2026-08-19T07:06:45.348Z,AG-1027,0,81.5,0,9.78,0,26851,22,0
3520,ACC-103520,Ibadan,2026-07-31T07:06:45.348Z,AG-1015,2,23.8,1,17.63,0,0,8,0
3521,ACC-103521,Abuja,2026-06-14T07:06:45.348Z,AG-1011,0,0,0,26.68,1,0,11,0
3522,ACC-103522,Port Harcourt,2026-06-20T07:06:45.348Z,AG-1026,1,10.8,0,33.92,2,0,17,0
3523,ACC-103523,Port Harcourt,2026-08-15T07:06:45.348Z,AG-1009,3,27.1,1,25.83,1,0,22,0
3524,ACC-103524,Port Harcourt,2026-07-05T07:06:45.349Z,AG-1011,2,9.8,0,20.85,1,0,8,0
3525,ACC-103525,Lagos,2026-07-19T07:06:45.349Z,AG-1029,0,0,0,0,1,0,18,0
3526,ACC-103526,Ibadan,2026-06-09T07:06:45.349Z,AG-1016,3,64.6,0,8.21,0,0,7,0
3527,ACC-103527,Kano,2026-08-25T07:06:45.349Z,AG-1033,1,58.5,0,28.46,0,768,18,0
3528,ACC-103528,Abuja,2026-08-14T07:06:45.349Z,AG-1013,1,0,0,18.75,2,20496,9,0
3529,ACC-103529,Lagos,2026-07-28T07:06:45.349Z,AG-1005,2,26.8,0,0,1,0,13,0
3530,ACC-103530,Abuja,2026-08-06T07:06:45.349Z,AG-1038,2,11.4,1,18.18,0,0,13,0
3531,ACC-103531,Ibadan,2026-07-11T07:06:45.349Z,AG-1011,0,17.7,0,32.29,1,8016,7,0
3532,ACC-103532,Abuja,2026-07-19T07:06:45.349Z,AG-1023,2,5.4,0,20.87,2,0,7,0
3533,ACC-103533,Lagos,2026-08-10T07:06:45.349Z,AG-1027,2,57.6,0,0,0,14876,12,0
3534,ACC-103534,Ibadan,2026-06-29T07:06:45.349Z,AG-1013,1,30.3,0,0.87,0,0,13,0
3535,ACC-103535,Lagos,2026-08-28T07:06:45.349Z,AG-1033,5,28.8,1,23.37,0,0,13,0
3536,ACC-103536,Abuja,2026-08-28T07:06:45.349Z,AG-1003,0,15.5,1,16.99,0,0,11,0
3537,ACC-103537,Lagos,2026-07-08T07:06:45.349Z,AG-1002,2,19.7,0,13.35,0,0,11,0
3538,ACC-103538,Abuja,2026-06-06T07:06:45.349Z,AG-1033,0,345.2,1,1.85,8,167020,22,1
3539,ACC-103539,Port Harcourt,2026-08-30T07:06:45.349Z,AG-1013,2,7.9,0,3.43,0,0,8,0
3540,ACC-103540,Kano,2026-09-01T07:06:45.349Z,AG-1039,4,2.1,0,34.28,0,4479,7,0
3541,ACC-103541,Kano,2026-08-16T07:06:45.349Z,AG-1033,1,0,1,17.09,2,0,21,0
3542,ACC-103542,Port Harcourt,2026-07-07T07:06:45.349Z,AG-1008,1,0,0,14.9,1,18669,21,0
3543,ACC-103543,Ibadan,2026-08-03T07:06:45.349Z,AG-1006,2,31.4,0,13.71,1,0,17,0
3544,ACC-103544,Ibadan,2026-07-25T07:06:45.349Z,AG-1002,1,0.9,0,22.57,0,0,8,0
3545,ACC-103545,Ibadan,2026-07-25T07:06:45.349Z,AG-1002,5,25.6,0,7.09,3,8244,12,0
3546,ACC-103546,Kano,2026-07-15T07:06:45.349Z,AG-1016,2,0,1,5.34,0,0,13,0
3547,ACC-103547,Port Harcourt,2026-08-11T07:06:45.349Z,AG-1003,2,56.7,0,0,1,0,16,0
3548,ACC-103548,Kano,2026-08-09T07:06:45.349Z,AG-1002,2,73.4,0,21.56,1,0,14,0
3549,ACC-103549,Lagos,2026-06-11T07:06:45.349Z,AG-1013,5,28.6,0,28.43,1,0,6,0
3550,ACC-103550,Ibadan,2026-08-16T07:06:45.349Z,AG-1005,1,12.3,0,15.64,1,0,7,0
3551,ACC-103551,Ibadan,2026-08-12T07:06:45.349Z,AG-1027,2,13.8,1,29.11,0,0,8,0
3552,ACC-103552,Kano,2026-06-08T07:06:45.349Z,AG-1034,0,26.5,0,31.91,2,0,16,0
3553,ACC-103553,Ibadan,2026-07-31T07:06:45.349Z,AG-1011,5,1.8,0,14.28,1,0,19,0
3554,ACC-103554,Kano,2026-08-14T07:06:45.349Z,AG-1023,0,21.5,1,0,1,0,16,0
3555,ACC-103555,Port Harcourt,2026-07-12T07:06:45.349Z,AG-1021,2,6.5,0,30.23,0,0,9,0
3556,ACC-103556,Kano,2026-07-21T07:06:45.349Z,AG-1003,2,14.4,0,25.07,0,7742,9,0
3557,ACC-103557,Kano,2026-06-08T07:06:45.349Z,AG-1020,2,36.7,0,32.67,1,16458,8,0
3558,ACC-103558,Kano,2026-06-13T07:06:45.349Z,AG-1021,1,16.6,0,11.02,0,0,15,0
3559,ACC-103559,Port Harcourt,2026-08-24T07:06:45.349Z,AG-1031,1,4.8,0,18.63,0,0,13,0
3560,ACC-103560,Abuja,2026-08-24T07:06:45.349Z,AG-1009,1,52.8,0,1.01,1,0,11,0
3561,ACC-103561,Lagos,2026-07-03T07:06:45.349Z,AG-1023,2,21.4,0,27.88,0,0,10,0
3562,ACC-103562,Abuja,2026-07-12T07:06:45.349Z,AG-1034,2,8,0,17.61,1,0,9,0
3563,ACC-103563,Kano,2026-08-27T07:06:45.349Z,AG-1015,0,31.4,0,24.84,0,19375,17,0
3564,ACC-103564,Abuja,2026-07-09T07:06:45.349Z,AG-1002,1,1.3,1,12.77,2,0,7,0
3565,ACC-103565,Kano,2026-06-22T07:06:45.357Z,AG-1002,0,16.8,1,15.68,0,0,11,0
3566,ACC-103566,Lagos,2026-09-04T07:06:45.357Z,AG-1004,0,40.7,0,27.97,2,0,19,0
3567,ACC-103567,Kano,2026-07-27T07:06:45.357Z,AG-1024,3,8.2,0,0.84,1,0,8,0
3568,ACC-103568,Lagos,2026-08-22T07:06:45.357Z,AG-1022,1,354.1,1,0,8,811547,6,1
3569,ACC-103569,Kano,2026-08-14T07:06:45.357Z,AG-1037,3,10.2,0,4.38,1,0,8,0
3570,ACC-103570,Port Harcourt,2026-07-14T07:06:45.357Z,AG-1036,2,47.2,0,36.16,0,0,12,0
3571,ACC-103571,Lagos,2026-09-02T07:06:45.357Z,AG-1024,0,6.3,1,12.25,1,0,6,0
3572,ACC-103572,Port Harcourt,2026-06-19T07:06:45.357Z,AG-1013,4,0,1,0,0,0,22,0
3573,ACC-103573,Kano,2026-08-20T07:06:45.357Z,AG-1011,1,0,0,1.68,0,0,21,0
3574,ACC-103574,Port Harcourt,2026-07-26T07:06:45.357Z,AG-1029,4,87.8,1,9.86,0,0,16,0
3575,ACC-103575,Port Harcourt,2026-08-20T07:06:45.357Z,AG-1035,3,0,0,12.1,0,20237,13,0
3576,ACC-103576,Kano,2026-08-22T07:06:45.357Z,AG-1018,4,0,1,10.3,0,0,12,0
3577,ACC-103577,Lagos,2026-08-25T07:06:45.357Z,AG-1005,1,5.5,0,15.41,1,0,9,0
3578,ACC-103578,Lagos,2026-08-19T07:06:45.357Z,AG-1009,1,12.5,0,10.16,1,16826,18,0
3579,ACC-103579,Lagos,2026-06-27T07:06:45.357Z,AG-1035,2,72.5,0,16.84,0,0,7,0
3580,ACC-103580,Lagos,2026-08-10T07:06:45.357Z,AG-1024,2,8.1,1,7.01,0,20344,21,0
3581,ACC-103581,Lagos,2026-08-16T07:06:45.357Z,AG-1031,2,36.2,0,2.43,0,12745,12,0
3582,ACC-103582,Port Harcourt,2026-08-05T07:06:45.357Z,AG-1009,0,0,0,17.59,0,15860,13,0
3583,ACC-103583,Port Harcourt,2026-07-25T07:06:45.357Z,AG-1015,2,26.3,0,24.1,0,0,18,0
3584,ACC-103584,Kano,2026-08-30T07:06:45.357Z,AG-1009,3,4.9,0,7.88,0,0,14,0
3585,ACC-103585,Abuja,2026-07-06T07:06:45.357Z,AG-1039,1,45.6,1,1.9,2,0,12,0
3586,ACC-103586,Port Harcourt,2026-06-25T07:06:45.358Z,AG-1029,1,18.1,0,28.57,0,0,6,0
3587,ACC-103587,Kano,2026-08-08T07:06:45.358Z,AG-1039,2,11.4,0,16.11,0,0,7,0
3588,ACC-103588,Ibadan,2026-08-31T07:06:45.358Z,AG-1002,1,28.4,0,14.11,0,0,9,0
3589,ACC-103589,Lagos,2026-06-14T07:06:45.358Z,AG-1028,5,77.3,0,0.66,6,82267,0,1
3590,ACC-103590,Port Harcourt,2026-08-19T07:06:45.358Z,AG-1037,2,0,1,8.4,1,0,13,0
3591,ACC-103591,Kano,2026-07-15T07:06:45.358Z,AG-1030,0,67.5,1,24.14,0,0,19,0
3592,ACC-103592,Kano,2026-07-12T07:06:45.358Z,AG-1013,0,33.5,0,22.3,0,0,8,0
3593,ACC-103593,Lagos,2026-07-18T07:06:45.358Z,AG-1002,14,161.7,1,0,2,214902,15,1
3594,ACC-103594,Lagos,2026-08-13T07:06:45.358Z,AG-1004,1,9,1,28.6,0,0,13,0
3595,ACC-103595,Port Harcourt,2026-07-06T07:06:45.358Z,AG-1025,1,62.2,0,6.25,1,0,13,0
3596,ACC-103596,Port Harcourt,2026-08-01T07:06:45.358Z,AG-1007,1,20,0,14.75,1,16114,20,0
3597,ACC-103597,Abuja,2026-07-29T07:06:45.358Z,AG-1013,0,14.7,1,2.68,2,0,18,0
3598,ACC-103598,Ibadan,2026-09-02T07:06:45.358Z,AG-1014,3,27.9,0,15.48,1,1987,18,0
3599,ACC-103599,Port Harcourt,2026-08-18T07:06:45.358Z,AG-1002,1,0,0,19.47,1,0,12,0
3600,ACC-103600,Abuja,2026-07-28T07:06:45.358Z,AG-1014,2,0,0,23.02,1,0,22,0
3601,ACC-103601,Lagos,2026-08-24T07:06:45.358Z,AG-1000,0,0,0,21.08,1,0,8,0
3602,ACC-103602,Port Harcourt,2026-06-06T07:06:45.358Z,AG-1004,2,12.8,1,21.58,2,0,16,0
3603,ACC-103603,Abuja,2026-06-14T07:06:45.358Z,AG-1026,0,6.6,1,6.55,1,0,16,0
3604,ACC-103604,Port Harcourt,2026-08-18T07:06:45.358Z,AG-1009,2,1.3,0,19.6,0,0,12,0
3605,ACC-103605,Ibadan,2026-06-21T07:06:45.358Z,AG-1016,0,101.4,0,13.73,0,0,19,0
3606,ACC-103606,Kano,2026-08-10T07:06:45.358Z,AG-1012,1,23.3,1,10,0,0,20,0
3607,ACC-103607,Abuja,2026-07-10T07:06:45.358Z,AG-1021,1,12.8,0,27.13,1,0,10,0
3608,ACC-103608,Port Harcourt,2026-06-24T07:06:45.358Z,AG-1009,4,0,0,8.71,1,0,14,0
3609,ACC-103609,Ibadan,2026-08-31T07:06:45.358Z,AG-1028,1,47.4,1,0,0,0,12,0
3610,ACC-103610,Abuja,2026-07-11T07:06:45.358Z,AG-1003,1,57.9,0,30.42,1,0,14,0
3611,ACC-103611,Abuja,2026-06-26T07:06:45.358Z,AG-1023,2,249.3,1,1.75,8,493871,4,1
3612,ACC-103612,Lagos,2026-08-08T07:06:45.358Z,AG-1001,2,49.3,0,19.43,1,0,11,0
3613,ACC-103613,Port Harcourt,2026-08-22T07:06:45.358Z,AG-1006,2,0,0,8.97,0,0,9,0
3614,ACC-103614,Lagos,2026-07-08T07:06:45.358Z,AG-1031,3,4.1,1,2.06,1,0,12,0
3615,ACC-103615,Ibadan,2026-08-28T07:06:45.358Z,AG-1018,0,14.6,0,0,1,0,11,0
3616,ACC-103616,Abuja,2026-07-19T07:06:45.358Z,AG-1011,1,30.9,0,0,0,0,22,0
3617,ACC-103617,Ibadan,2026-07-13T07:06:45.358Z,AG-1033,3,22,0,12.96,0,0,16,0
3618,ACC-103618,Port Harcourt,2026-08-26T07:06:45.358Z,AG-1011,2,179.2,1,0,2,443294,2,1
3619,ACC-103619,Lagos,2026-08-24T07:06:45.358Z,AG-1003,0,34.9,0,11.67,0,20961,10,0
3620,ACC-103620,Ibadan,2026-07-07T07:06:45.358Z,AG-1022,3,26,0,32.55,0,0,13,0
3621,ACC-103621,Kano,2026-09-01T07:06:45.358Z,AG-1027,2,46.5,1,0,1,0,14,0
3622,ACC-103622,Abuja,2026-07-08T07:06:45.358Z,AG-1009,3,58.3,1,30.68,1,0,21,0
3623,ACC-103623,Port Harcourt,2026-09-04T07:06:45.358Z,AG-1026,2,9.6,1,9.31,0,0,21,0
3624,ACC-103624,Kano,2026-06-12T07:06:45.358Z,AG-1021,0,28.7,1,21.13,0,0,13,0
3625,ACC-103625,Abuja,2026-06-12T07:06:45.358Z,AG-1038,3,40.6,0,19.86,1,0,22,0
3626,ACC-103626,Abuja,2026-09-04T07:06:45.358Z,AG-1020,0,42.3,0,17.55,1,0,6,0
3627,ACC-103627,Kano,2026-06-16T07:06:45.358Z,AG-1024,6,0,0,11.53,2,0,17,0
3628,ACC-103628,Port Harcourt,2026-08-30T07:06:45.358Z,AG-1032,0,43.7,1,39.06,0,8333,11,0
3629,ACC-103629,Ibadan,2026-07-16T07:06:45.358Z,AG-1029,2,21.4,1,10.33,0,0,6,0
3630,ACC-103630,Port Harcourt,2026-07-08T07:06:45.358Z,AG-1014,0,49.2,1,39.51,0,0,8,0
3631,ACC-103631,Port Harcourt,2026-07-06T07:06:45.358Z,AG-1028,3,23.7,0,0,2,9586,17,0
3632,ACC-103632,Ibadan,2026-08-26T07:06:45.358Z,AG-1017,3,1.2,1,6.82,0,0,7,0
3633,ACC-103633,Ibadan,2026-08-08T07:06:45.358Z,AG-1035,3,56.6,1,2.56,4,357708,3,1
3634,ACC-103634,Kano,2026-08-06T07:06:45.358Z,AG-1015,1,31.7,0,13.77,0,18627,13,0
3635,ACC-103635,Port Harcourt,2026-07-22T07:06:45.358Z,AG-1033,0,3.4,1,17.06,1,0,21,0
3636,ACC-103636,Abuja,2026-07-15T07:06:45.358Z,AG-1028,0,10.1,0,0,2,0,8,0
3637,ACC-103637,Port Harcourt,2026-07-07T07:06:45.358Z,AG-1039,4,21.2,1,0,0,0,14,0
3638,ACC-103638,Kano,2026-06-29T07:06:45.358Z,AG-1027,4,53.4,0,1.91,0,0,18,0
3639,ACC-103639,Port Harcourt,2026-07-08T07:06:45.358Z,AG-1029,3,30.4,0,13.17,2,0,22,0
3640,ACC-103640,Kano,2026-08-23T07:06:45.358Z,AG-1033,0,0,0,29.37,1,0,7,0
3641,ACC-103641,Lagos,2026-09-01T07:06:45.358Z,AG-1032,3,0,0,10.72,0,13743,18,0
3642,ACC-103642,Abuja,2026-08-07T07:06:45.358Z,AG-1036,2,14.4,1,8.76,1,0,6,0
3643,ACC-103643,Abuja,2026-07-12T07:06:45.358Z,AG-1009,5,184.1,1,0.08,2,194364,2,1
3644,ACC-103644,Kano,2026-07-11T07:06:45.358Z,AG-1002,0,18.8,0,14.61,0,5576,8,0
3645,ACC-103645,Lagos,2026-08-08T07:06:45.358Z,AG-1035,2,14.9,0,0,1,0,9,0
3646,ACC-103646,Port Harcourt,2026-07-16T07:06:45.358Z,AG-1006,1,49,0,7.86,0,0,17,0
3647,ACC-103647,Abuja,2026-06-11T07:06:45.358Z,AG-1027,4,37.1,1,25.77,0,12865,10,0
3648,ACC-103648,Abuja,2026-08-06T07:06:45.358Z,AG-1013,3,5.7,0,7.86,2,0,8,0
3649,ACC-103649,Lagos,2026-06-30T07:06:45.358Z,AG-1025,6,20.8,0,28.48,0,3828,20,0
3650,ACC-103650,Ibadan,2026-08-24T07:06:45.358Z,AG-1020,3,19.8,0,7.73,1,0,14,0
3651,ACC-103651,Abuja,2026-08-28T07:06:45.358Z,AG-1032,3,11.4,1,17.99,1,0,16,0
3652,ACC-103652,Ibadan,2026-08-09T07:06:45.358Z,AG-1008,5,3.1,0,20.09,0,0,16,0
3653,ACC-103653,Lagos,2026-06-17T07:06:45.358Z,AG-1010,1,14,0,10.15,0,0,6,0
3654,ACC-103654,Ibadan,2026-06-14T07:06:45.358Z,AG-1022,2,0.6,0,18.95,2,0,16,0
3655,ACC-103655,Port Harcourt,2026-08-15T07:06:45.358Z,AG-1008,2,0,0,4.25,2,0,9,0
3656,ACC-103656,Port Harcourt,2026-09-01T07:06:45.358Z,AG-1034,0,1.8,0,8.65,0,0,17,0
3657,ACC-103657,Ibadan,2026-08-11T07:06:45.358Z,AG-1004,3,0,0,21.12,0,0,7,0
3658,ACC-103658,Kano,2026-06-28T07:06:45.358Z,AG-1004,1,49.9,0,24.92,1,0,7,0
3659,ACC-103659,Abuja,2026-09-04T07:06:45.358Z,AG-1026,4,34.2,1,0,2,74483,2,1
3660,ACC-103660,Kano,2026-07-02T07:06:45.358Z,AG-1034,5,30,0,25.92,1,0,12,0
3661,ACC-103661,Port Harcourt,2026-08-16T07:06:45.358Z,AG-1028,1,0,1,9.82,0,0,16,0
3662,ACC-103662,Kano,2026-08-20T07:06:45.358Z,AG-1018,0,48.2,0,16.65,0,0,16,0
3663,ACC-103663,Kano,2026-06-26T07:06:45.358Z,AG-1010,0,14.1,1,11.85,0,0,12,0
3664,ACC-103664,Port Harcourt,2026-06-11T07:06:45.358Z,AG-1007,0,4.2,0,18.97,2,19434,17,0
3665,ACC-103665,Port Harcourt,2026-07-11T07:06:45.358Z,AG-1023,4,2.8,0,14.86,1,0,21,0
3666,ACC-103666,Ibadan,2026-06-18T07:06:45.358Z,AG-1023,0,15,0,7.99,0,0,22,0
3667,ACC-103667,Lagos,2026-07-24T07:06:45.358Z,AG-1005,0,24.6,1,32.93,0,0,10,0
3668,ACC-103668,Kano,2026-07-12T07:06:45.358Z,AG-1000,2,39,1,40.79,0,15775,13,0
3669,ACC-103669,Kano,2026-06-24T07:06:45.358Z,AG-1038,2,8.2,0,30.05,1,6979,12,0
3670,ACC-103670,Port Harcourt,2026-08-27T07:06:45.358Z,AG-1012,2,14.8,0,12.1,1,0,15,0
3671,ACC-103671,Abuja,2026-08-12T07:06:45.358Z,AG-1017,1,0,1,18.47,0,5307,10,0
3672,ACC-103672,Abuja,2026-07-16T07:06:45.358Z,AG-1035,1,24.3,0,9.24,0,0,8,0
3673,ACC-103673,Ibadan,2026-07-26T07:06:45.358Z,AG-1024,2,0,1,9.78,1,4461,17,0
3674,ACC-103674,Ibadan,2026-06-08T07:06:45.359Z,AG-1012,0,13.5,0,15.38,1,0,9,0
3675,ACC-103675,Port Harcourt,2026-08-18T07:06:45.359Z,AG-1010,0,492.2,1,2.5,3,601962,6,1
3676,ACC-103676,Abuja,2026-08-17T07:06:45.359Z,AG-1015,2,19.9,1,3.88,0,0,15,0
3677,ACC-103677,Port Harcourt,2026-07-14T07:06:45.359Z,AG-1032,0,12.6,0,20.97,2,0,22,0
3678,ACC-103678,Abuja,2026-06-12T07:06:45.359Z,AG-1002,0,20,0,26.18,0,17487,7,0
3679,ACC-103679,Ibadan,2026-07-04T07:06:45.359Z,AG-1004,2,42.5,0,0,0,0,19,0
3680,ACC-103680,Kano,2026-07-28T07:06:45.359Z,AG-1036,1,54.6,0,14.4,1,0,22,0
3681,ACC-103681,Abuja,2026-07-11T07:06:45.359Z,AG-1035,0,54.1,0,1.16,2,8258,10,0
3682,ACC-103682,Kano,2026-08-06T07:06:45.359Z,AG-1005,4,250.5,1,0.21,6,0,6,1
3683,ACC-103683,Ibadan,2026-08-19T07:06:45.359Z,AG-1015,0,0,0,11.01,2,0,12,0
3684,ACC-103684,Port Harcourt,2026-06-25T07:06:45.359Z,AG-1024,2,12.2,0,16.89,1,0,19,0
3685,ACC-103685,Abuja,2026-08-31T07:06:45.359Z,AG-1010,0,0,0,12.44,2,0,22,0
3686,ACC-103686,Lagos,2026-08-28T07:06:45.359Z,AG-1022,0,0,1,26.34,0,0,10,0
3687,ACC-103687,Lagos,2026-06-20T07:06:45.359Z,AG-1006,1,10.4,0,12.43,0,0,22,0
3688,ACC-103688,Lagos,2026-08-23T07:06:45.359Z,AG-1011,2,61.5,0,17.96,2,0,14,0
3689,ACC-103689,Abuja,2026-08-29T07:06:45.359Z,AG-1006,0,7.4,0,30.02,0,0,11,0
3690,ACC-103690,Lagos,2026-08-21T07:06:45.359Z,AG-1004,3,100.4,0,11.91,0,0,10,0
3691,ACC-103691,Kano,2026-06-29T07:06:45.359Z,AG-1022,1,11.4,0,18.37,0,0,18,0
3692,ACC-103692,Lagos,2026-07-24T07:06:45.359Z,AG-1038,2,14.7,0,22.8,1,11684,9,0
3693,ACC-103693,Lagos,2026-07-21T07:06:45.359Z,AG-1028,1,42.7,1,8.99,0,0,11,0
3694,ACC-103694,Abuja,2026-07-02T07:06:45.359Z,AG-1012,5,18.9,1,13.47,0,0,12,0
3695,ACC-103695,Lagos,2026-06-24T07:06:45.359Z,AG-1028,0,0,0,20.93,1,0,12,0
3696,ACC-103696,Abuja,2026-08-29T07:06:45.359Z,AG-1024,0,63.7,0,15.16,0,0,22,0
3697,ACC-103697,Ibadan,2026-08-09T07:06:45.359Z,AG-1010,0,0,0,32.86,0,0,14,0
3698,ACC-103698,Port Harcourt,2026-09-01T07:06:45.359Z,AG-1030,0,0,0,18.06,0,0,7,0
3699,ACC-103699,Lagos,2026-06-21T07:06:45.359Z,AG-1029,2,42.7,1,17.87,1,0,11,0
3700,ACC-103700,Ibadan,2026-08-06T07:06:45.359Z,AG-1024,2,59.7,1,11.7,0,0,11,0
3701,ACC-103701,Kano,2026-07-18T07:06:45.359Z,AG-1034,1,35.1,0,31.2,1,0,13,0
3702,ACC-103702,Lagos,2026-06-07T07:06:45.359Z,AG-1026,2,56.7,0,14.18,0,0,14,0
